Feature ID	Taxon	Confidence
6563b0492dd56918bbb5a5abbce4ad85	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E	0.8579956370342685
e2d3f11bb6917835d00cdfd00da6e21e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter_A_533952	0.9998847943719529
25d070583d9fae3ac3fc5c5b7694f96a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter_A_533952	0.999994207326733
94162f880f6adc030e8dab3a5b9cfe87	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__Mariniblastus sp011087765	0.9990618641907202
17e2230b01fdfc064b476eb97b5b6987	d__Bacteria	0.9997071479808073
559d64266b507d1194d9dc95287bef2a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JAAUTG01;s__JAAUTG01 sp012031785	0.9352315860016729
5f7cb1f8dd16d5ef22b7bfb20b83f07f	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae	0.9999999998573725
ca041b1722a626455cd2d1f35ca89d36	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9999999999999987
d4ba8e7c44a1186c4e8c8d436dd24505	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E	0.8046560968672735
2613c18386bdcd9adfeedfc0528ca273	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella_A;s__Lewinella_A cohaerens	0.9999999875502682
2fae3479490ae38d9aba4f6f99a5ed27	d__Bacteria;p__Desantisbacteria;c__UBA1551;o__UBA1551;f__;g__;s__	0.9976063643940559
b4b1aa656db528443b53ce48527824ba	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86_747617;f__D2472	0.9999999999997051
