Feature ID	Taxon	Confidence
ea04f1a3316760be3b161dadc9090247	d__Bacteria;p__Desantisbacteria;c__UBA1551;o__UBA1551;f__;g__;s__	0.9998534085691027
a68a4b0ceb5c28d61fc4405121623ef5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__Granulosicoccus antarcticus	0.975999573065702
9e4b257ac9b33f496b8173c5cd924520	d__Bacteria	0.9753560085440331
a3fbde5c45986b40b2c6273740d0bc33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9993695452778811
a57a518b03b0a982bb1b0168ba15a3e5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina	0.8528385403413794
756cada03739db4d7583a68cfadc1388	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Polaribacter_A	0.9986091883926363
4e340d5c4e560313c8ea8dd0a248d55f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__Granulosicoccus coccoides	0.7119072589050964
35cbc799b77c43f27ec58895c17424c4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	0.9455718614269819
df558ec7d1ed02ed063d09d6e651f5b8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Patiriisocius;s__Patiriisocius sp000170815	0.9920901729282575
10ae1a40db33c1f94d7166aba951927c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Kordiimonadaceae_482971;g__Kordiimonas_482971;s__Kordiimonas sp002401685	0.7415746009063948
718e24e91a2d5385cd08e4a273ba771c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae	0.9999999999877676
526f50f364d1cc106192cca52e3d7d4c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__Amylibacter marinus	0.869682192224377
40928d511f4c50c7862aba1f2ed7a9c6	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Rubritalea;s__	0.9999994252853615
96d70b07649112f106ab298b900cd316	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Dokdonia;s__	0.9994045769202334
11f43bd9f7045b1e121a82dbc3a42fa7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Litorimonas_487426;s__Litorimonas cladophorae	0.9999907358005904
a02b57c1ce8f5a58d4b0c0802b0b7f9c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter_E_490551;s__	0.8864856541501075
4daff8adb8cd6f9a7f8d69f2c26e7944	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae	0.9999632933885677
c9332c368b00a93f4f393c2bb5a2e922	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Polaribacter_A	0.9929292570180849
ed2dbbf492f61bc6a070b353412cac1e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Alteromonadaceae_665222;g__Pseudoalteromonas	0.9999226079707355
dee7e699d3915a959e9f0f427e1b8a37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp000173095	0.9999633096159188
ed8d99579b377b807b0ac1746e69cc04	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Litorimonas_487426;s__Litorimonas cladophorae	0.9999993967093816
8af5a705e1db630bebaf23988c89c48e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus	0.9999811523381089
d69de8c8bc3bfb6a8bae1101707d47b1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__GCA-002733185;s__GCA-002733185 sp002733185	0.9999878166890365
92be57bf282c625a90fc36c5c3946335	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__GCA-002733185;s__GCA-002733185 sp002733185	0.99998577543376
98d81c71f7e2720698cc129ecc47f5d0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Rubritalea;s__Rubritalea profundi	0.9973460359528957
dcfeda4f8f5552cb984987fa6f3881c1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_650612;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp002377985	0.7206013538082788
c0ac4644fd494edff22471dbf16c2c55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus	0.9999859778205336
13fa386c7b65f83ecdc5af2777337a47	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales_636437;f__Thiotrichaceae_636437;g__Leucothrix_636437;s__Leucothrix arctica	0.7301263220433415
ca028f093b11a5aa37cad01bbe6ee242	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Schleiferiaceae;g__UBA10364	0.9999998822556395
f1ad56c81fb896dea06d1666b3127be2	d__Bacteria;p__Desantisbacteria;c__UBA1551;o__UBA1551;f__;g__;s__	0.9999072609609945
627445f76ebb1054af465af94311acd3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Aquimarina_835331;s__	0.9986502857893472
a0e0b50e36426a9cdbcbf916c697a366	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae_23353;g__SIO2C1;s__SIO2C1 sp010672925	0.999999997630269
e73e8cf3ea29831bbb79c01e4dfd296f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella_A;s__Lewinella_A cohaerens	0.9999999658268883
d479fc98bfe17f5cb8f0fb76667beb2a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter_A_533952	0.9998780111594335
991c08ef14cdead4171fbb1c8389beaa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Litorimonas_487426;s__Litorimonas cladophorae	0.9999827590196549
31a79a5e54ee3562bd7eefbf177de5a4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_597441;f__Methylophilaceae;g__BACL14;s__BACL14 sp000168995	0.9999836286601074
e1108478ddd8e970af433af928e6bd7a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__Hellea balneolensis	0.9999990544296006
a853062ddfbaf9272d99f4b4af29fe23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115	0.9999976862881731
