Feature ID	Taxon	Confidence
3fc101320c60d31f6e0e34ee2a3e1228	d__Bacteria	0.9999994640864954
e41ad5803c7e70eb1cf713bcd101be86	d__Bacteria	0.9999994924830669
a20f47b8318192742c6869a4cc6f1908	d__Bacteria	0.999999468243522
b8189778497e3af997e165547715d842	d__Bacteria	0.999999763813929
52557f949e2849e399f4890d5d26358b	d__Bacteria	0.9999992210341655
a69df2c8669846a723511980dbc11c6d	d__Bacteria	0.9999997633253602
c87014230ccbb9a6e4d6dc53ce8520dd	d__Bacteria	0.9999999212377078
d966df2641a0f2ddfa897133a174819d	d__Bacteria	0.9999993474625731
ae6847e218445d688eb7e3e8137b4199	d__Bacteria	0.9999994305679385
b8664912c33dca4f80df6fa44bf78017	d__Bacteria	0.9999999226161789
c57872a099b9170df071ec55c218d2b2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CAISUE01;f__CAISUE01;g__HIGHO2-12-38-15;s__HIGHO2-12-38-15 sp001801745	0.7830179196153043
a4bc9f57e2680e45100bfda001d24c24	d__Bacteria	0.999998691942384
36684138911bacb0494de5572baf243a	d__Bacteria	0.9999999351316936
9524420dc0de5e973f07d5019a4dabee	d__Bacteria	0.9999994433087946
517c69ebd458dcbb9810390661140f41	d__Bacteria	0.9999990891510605
c9ee48c0bf9a987373d73f0432918e5c	d__Bacteria	0.9999985998359021
022ba4c091602d293147e463702aca6b	d__Bacteria	0.9999995997359771
b065d983bf9efd2a1dc405a2cbdb6456	d__Bacteria	0.9999977183214899
0d699be0f43242c228b0c3fac44e8922	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CAISUE01;f__CAISUE01;g__HIGHO2-12-38-15;s__HIGHO2-12-38-15 sp001801745	0.7135750083475542
aa59106caadf0e17b68d70b42f461059	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CAISUE01;f__CAISUE01;g__HIGHO2-12-38-15;s__HIGHO2-12-38-15 sp001801745	0.7836422981589948
