OTU_ID	SRR6668198	SRR6668199	SRR6668200	SRR6668201	SRR6668202	SRR6668203	SRR6668204	SRR6668205	SRR6668206	SRR6668207	SRR6668208	SRR6668209	SRR6668210	SRR6668211	SRR6668212	SRR6668213	SRR6668214	SRR6780845	SRR6780846	SRR6780848	SRR6780850	SRR6780851	SRR6780852	SRR6780854	SRR6780855	SRR6780856	SRR6780857	SRR6780858	SRR6780859	SRR6780860	SRR6780861	SRR6780862
5a843bac7b93cae1b6284cad27836eb2	0.0	0.0	5.0	4.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	51.0	0.0	0.0	0.0	0.0
3d74309ad60383076f6490067cbf0099	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09a49aefffbf19a4d4ccdd7ed708ce92	0.0	0.0	6.0	3.0	14.0	0.0	0.0	0.0	57.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	40.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
7d773272bf57ac5c8d6e9ecd8072f08f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	105.0
d590aa34acbe4e2830cf10a60e5cec67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859ba576c979c3bd0b11c0816a850cdf	0.0	0.0	0.0	0.0	0.0	2.0	24.0	0.0	22.0	0.0	0.0	0.0	0.0	24.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	12.0	0.0	0.0
08cbfaf88c9a1ab5ad72514cb396104e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07754c65ce0096eb07b61bd56f43b0de	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cded8c41e94fdf59e1b6217f0be4bb2b	0.0	0.0	3.0	6.0	0.0	0.0	10.0	0.0	30.0	0.0	11.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	18.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	2.0	0.0	10.0
0873d21c448e2d87af50c3656817d64d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0
cc609667c6b0e094f78008efe516e4d5	0.0	9.0	0.0	0.0	0.0	0.0	44.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
57c429921979fdd623a7132548ab8240	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	0.0	0.0
cc29a39019588c45e557c1ac90cc566c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	20.0	0.0	5.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
338064599ccde9c8b6e6eb8d9017ee04	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	8.0	0.0	11.0
552a77282730e02974edcd15ea8f5ceb	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
10873408a3850aaad77822c567fe1ac0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b72617ef51025eafb542846efaa19d66	0.0	0.0	0.0	0.0	0.0	0.0	29.0	7.0	0.0	0.0	5.0	10.0	0.0	24.0	0.0	6.0	0.0	0.0	0.0	18.0	0.0	8.0	0.0	0.0	12.0	0.0	0.0	13.0	7.0	0.0	0.0	21.0
dce74217511450eab27c6415e2fb763b	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	17.0	7.0	22.0	0.0	0.0	0.0	3.0	0.0	16.0	45.0	0.0	0.0	8.0	3.0
a407a83f830684096b1177ec79aa07d9	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
5edf442ffe0866e783e4732290eb6357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	16.0
be3c296fd4616672a4be9d7c7c85f335	0.0	0.0	0.0	0.0	0.0	8.0	0.0	22.0	24.0	0.0	0.0	0.0	20.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
1602b4a524c9966def041b3c2482a4d5	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0
fc4f271d07d76454a1260c7e3d3caf5f	0.0	9.0	0.0	0.0	0.0	0.0	22.0	0.0	16.0	0.0	0.0	0.0	4.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
e37e2df5b38fc5a6671ec2214c86a2c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aeddffc384fc8fe1cdfdd3d117768363	0.0	6.0	0.0	4.0	0.0	0.0	23.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	6.0
583df34fcb6a45fd7121cf5077e12167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0
7b56cc44aa0e81dd1f181a508b0d5a47	0.0	2.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	9.0	2.0	0.0
7e97a64947cb2787b7836a7538e7611a	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0
19557b031b2bb77c6fc74839a78d3b85	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	7.0	0.0	0.0
bc27c3659f140745c93b2af8427c448b	0.0	0.0	35.0	0.0	25.0	0.0	0.0	3.0	0.0	0.0	14.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	0.0	9.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
1f04afaac9ca12fd780cda63f9cb3b43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869189e599f91386d0f0ec1a85008241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	55.0	0.0	0.0	10.0	0.0	0.0	11.0	29.0	0.0	0.0	23.0	0.0
469047e3f846fe66395308b056d4c779	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7fa3f300a36fc4357c7262a32694a145	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	7.0	0.0	0.0
d45491006023d86f4f70b6ce80d14793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	24.0	0.0	0.0	0.0	0.0	12.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
9021713e5c593f6cb1939cb75999a951	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	18.0	0.0	0.0	0.0	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	6.0	0.0	0.0
d1eb46d26d5dab246d9b7763ed6db43e	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	14.0	0.0	0.0
21a2cac7fae4fdd3a34b3e2ebe9c9887	0.0	0.0	0.0	0.0	0.0	19.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f7c2b8294c9946a29068588446848db	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	7.0	0.0	0.0
79e1cbec5e47b47da1944ea234d4bd8a	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	15.0	0.0	0.0	0.0	0.0	37.0
ea25fe56f8b0a8cdfb6adbf2a8d6e9fb	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0
beed84dbf37927363ce3eefa011ee4d3	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
c1a3bba71ecf79009daf225ed68e1b6a	0.0	8.0	0.0	0.0	0.0	0.0	24.0	0.0	20.0	0.0	0.0	0.0	0.0	8.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	8.0	0.0	0.0
cda5bc4b1e062dd21709d848435d5a78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
daf70d8dd480347f419e89c9630febde	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
dfbcb41fb7bccde85989920473e80b86	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	7.0	0.0	0.0
8b4a3c41c8b75a7c226c742fba2e24c9	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
1c732cea0bc013fd1fd43376925ead6e	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	28.0	15.0	0.0	0.0	31.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
b6a966b3fe90e5f52cdaa3588a9d7814	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
b5234af3f67fc5a25c9c60daa35dc272	7.0	0.0	13.0	1.0	6.0	0.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	68.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0555cc3d4a63db67e43906af9f479266	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	40.0	0.0	5.0	0.0	0.0	5.0	10.0	0.0	0.0	8.0	0.0	15.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
e5b311de21d692143bb594875f45404f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0
e3667c9191724be879cbfdf2f802ff72	0.0	10.0	0.0	0.0	0.0	0.0	13.0	6.0	12.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
c733b67a138a712ec22f650572d86880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
2deda8f4bb6f0e78d0f88a2e6ae8e012	0.0	15.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
873b5f654bbdb564fa81e0016f12a3d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	23.0	0.0	0.0	50.0	32.0	12.0	0.0	0.0	0.0	0.0
21ea9136ec047a9abf96dce1cc653076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0
f1f3a13f4396e7b44d274b07ef457d9f	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	14.0	0.0	0.0	0.0	6.0	0.0	0.0	75.0
d49f8c6ec2eb0febb155ef6959f38ea3	0.0	2.0	0.0	0.0	0.0	0.0	34.0	0.0	25.0	0.0	4.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	17.0	7.0	0.0	0.0
ac8fd76db85906a924a0a38a0a45e14e	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
89d659d84de7c84820a8a2b5d2f69329	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
7e7f72763af95f0a9e9be4052b5ed151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13e1c9f82aaae166245a99295895439c	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0
7d6bb9fe270f9abbb8378735d66e66a0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
06df4560a14590ef7791836e1ef81318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0
40b79c6764026406a31eabf9f9169304	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	19.0	0.0	0.0
84bd64ac6be006a6fdd1f233a032a63e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd7a996e63b1fc9d1e8a90f10ca3eb3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89ee46378f36b3befcb06d39d92c9b9c	0.0	0.0	0.0	0.0	0.0	3.0	16.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
3c2dd6dfc83af5267e815d424482a637	0.0	0.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	16.0	0.0	15.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
210cc5f0f36c823d38a0903a19e13385	0.0	0.0	0.0	5.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	36.0	0.0	0.0	0.0	0.0	0.0	5.0	33.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ef3b5911ff4774a15b2a282ce138b77	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
5ef962466744e233043d9f060a2ee944	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	58.0	0.0	0.0	32.0	0.0	2.0	0.0	0.0	0.0	0.0
741c9aa5aba928c57c914a32635d3237	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
076729cee0240a1b2e5e13d1693df3cd	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
d3f35d7bbcffc2c06e77a3e4d055462d	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da0803fea7a8f4f41df0b5ce6cbd0179	0.0	0.0	15.0	0.0	0.0	0.0	0.0	2.0	27.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	16.0	0.0	0.0	3.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0
95595a8e5962ef69862b877b403c5943	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0	8.0
250b55891381609f440dee5ab86077e4	0.0	38.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	8.0	0.0	0.0	22.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ab7df05df2815fccde0c50e06a9b2ea	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d62967faaee91e147a7868f3c31d49d2	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
27516c814a70e223fa2b632ceac34b13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
cfa9bcc7b0fb7fe9b8fd108105db3ac0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be562ea9ec597cb0e649cae601627633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c985647593df5396594fc03379b26ea	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
dab7b914184fc328bbfcc8e49fe9951f	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	28.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	6.0	0.0	10.0	9.0	0.0	0.0	6.0	0.0	0.0	0.0
5be769754b9a7ba95ee9bbb0eedd717a	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ea23514a065d08a0f5a069c982a24aa	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
387a954946b318b90a15763cf2f0623d	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0	0.0
50016a4fb9c8c9397bd8fb5e17645523	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	9.0	0.0	0.0	0.0	0.0	7.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
350db43edc00a3d93a7327b09fa85cce	0.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
