OTU_ID	SRR8179507	SRR8179508	SRR8179509	SRR8179510	SRR8179511	SRR8179512	SRR8179513	SRR8179514	SRR8179515	SRR8179516	SRR8179517	SRR8179518	SRR8179519	SRR8179520
bd1d94bc2fe6a81a5aabb8cd197375ca	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
b923f4d68aa02f4263711d8d6ce31873	13.0	98.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	17.0	16.0	0.0	0.0
166d69e36a0b0d44dd52ae123d4ea27d	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8b0d1b87b0e22e45d1acc88ff1e88a47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0
ee7fcab412d89891695ebb9b4b34b687	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3312b2a183fa1ee865052d37b393a702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	14.0	0.0	124.0	0.0	0.0
78e21ba063bf99becd6732ecfea9bc5d	0.0	0.0	10.0	0.0	50.0	8.0	0.0	6.0	0.0	0.0	54.0	26.0	0.0	0.0
4e054a6b36e15310a3af0710164ede75	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69fad9189cb74a6cd73816ae26dcacff	0.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	9.0	0.0	128.0	0.0	0.0	0.0
e15cc98ad972bffee8854f7a18a6c648	0.0	0.0	91.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b80ed35eec5a23db1b122374cd222ec6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0
c7b5ff6744a551ec3894715444fd5b30	0.0	0.0	78.0	0.0	0.0	0.0	13.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
7d7af3435b4e3e483d33a36de8d5e15c	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91ee5818eaab9192d6f5e97a29e929ef	0.0	0.0	0.0	0.0	0.0	47.0	49.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
48898112d1f947e336031cf877858758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	73.0	0.0	0.0	0.0	0.0
b8b170a2b726f111782f5abdf38c0f06	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0
03ee0323a51c42e63695a9ee787ad9d0	35.0	49.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
434291bf306e832484698edcc3b1c2bc	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0bf888a66a63e65840e4dc5d01faec7	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25d2f8702acfcd13a1332da92c06137a	82.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
f36222e8ef1df46a0e4c9eb86cc77b18	0.0	0.0	0.0	0.0	0.0	56.0	49.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
d985199bfdacf6681488b201710ebbb5	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0
8d77f0886cce762afd7e550bf16c2322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	67.0	0.0	0.0	0.0	0.0
cd5f5a1ae2ee8703b65a6bf1e2e0b3bb	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe6619ef381d284b0141fa6b93fcd902	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0
465a9ecf3f9fd5d39f4ba6ca795523b7	81.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
4cea72fa03c2f65894665e0ca5da1f8f	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489e2de4c5321c6124c3bcaa1e598f92	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
447f86bca3095b4db59893fdc54a3b6b	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87c725084b487071e0027558fb81a97e	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e65687d0e23dce8e7e98b4c1291d95ce	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fced028219db15097b5d6e38cc378b12	13.0	0.0	0.0	0.0	0.0	11.0	16.0	20.0	7.0	25.0	24.0	4.0	0.0	0.0
f09d9fb858233f0f2f8dfa08521cb374	0.0	0.0	6.0	0.0	29.0	7.0	0.0	9.0	0.0	0.0	54.0	16.0	0.0	0.0
d8586f13c17661a7fff26a1bca84aca9	0.0	0.0	0.0	0.0	0.0	50.0	23.0	39.0	0.0	0.0	5.0	0.0	0.0	0.0
3988e88ad851961625a1cdd93b7d893e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	101.0	0.0	0.0	0.0	0.0
fc4c625f68fccdc6dc4128c847061d53	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788d4e59471e589f3b232267a55bfa44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0
7e9de1b4e85b24b73d6a232281592429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	100.0	0.0	0.0	0.0
32e44ac4e3ad6f9641785844018bbf36	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acc1da2f517180d8b6bf9f103120483a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	50.0	0.0	0.0	0.0	0.0
0e3cdf8c34d47e571d53d66d1f26b7f0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
3b499ff1a3a58482939cf68ed489eb9c	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	74.0	29.0	0.0	0.0	0.0	0.0
445e2a0bd4d5bc61164428ea1dd27da9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	8.0	0.0	78.0	0.0	0.0
1716c1eadd74ae60795ffab2396930d7	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d98a1434fe8755d24dbc3e1d035b2c3	0.0	0.0	78.0	0.0	0.0	0.0	10.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
c600e71e0aa033feceaf85fca598fe75	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79440074cb440965013f3daceb08636d	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	83.0	0.0	15.0	0.0	0.0
d57ea824c82bf68894f876e05e17e645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0
35b7e9e8a5e503c9b8562627b975bb86	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7011b3d179d127f2f679a6d863cdea18	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cedb64e077c85817360b8eec818893ff	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ee282df409d5a66fcf0ae5b87266a6a	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a9bf027fc39f4c5f61f3749faea3536	0.0	0.0	0.0	0.0	0.0	54.0	28.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0
80fe5dd59355bd7c761831350e091a64	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1f560a8aed8bc2f3dd5170131d7611c	3.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
014e906f54d8d612ea3ff2ad3298b1fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0
a5906525cececdff56c88a55949af7ae	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90bf45729a7229c5e7d94d38d26ee3db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0
15bd8cd47a25f0620f9ef168243168db	0.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	0.0	0.0	77.0	0.0	0.0	0.0
366b608f245965ae547f42bc524f817c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	109.0	0.0	0.0
2583175e93c21bb4f3c474847ba11c44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0
57b22281a8e4e6aedab1ce69dbddd246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0
f3257f98d4383b8e522c9da40437ddbe	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59ea7a2468d43f734882d539ae412c8b	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8f206ad9e458d42b981e551e4eb6ec7	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71a7d5d86b06d3f0171eac154db0512d	8.0	0.0	0.0	0.0	0.0	8.0	13.0	22.0	7.0	8.0	14.0	14.0	0.0	0.0
076d84e1a8eabe8bd3e2b76424a4446a	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfd54db6be0832310c8108704883045d	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36e33bd807a1969736fdd53a1c4953a9	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f99dc3c52d1ddd578e3deed51bc821b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0
181ee1a7e43494cc0e4a1ee5a404c06a	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105f2d61b5940a6225ef193d529f7681	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c44a73b569dc47452810592249c9041	0.0	0.0	13.0	0.0	0.0	40.0	19.0	12.0	0.0	0.0	6.0	0.0	0.0	0.0
a3f834b812717da6ec88045bec01c948	0.0	0.0	0.0	42.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
2eb1fa1b740e62de7f6f776504459337	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47b395a0937b7737d733e7fe296e6998	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce8d3b97eb123a3872bc9740b4718ba5	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56896f1f960dff1508e0343f4d1ab2a4	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d6a6ec00521557d1076c4ebd48f164b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0
9a2dc31959af73ec70b95f81c507b9cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0
8f35e64c9f3d872761909666a0be1121	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
16b509f180fe8f7b8a93d8f63533eef5	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
818544e269373f4355f57aa10e28e5a0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	23.0	0.0	0.0	0.0
62cb3d5fe0956fa65e4039372924edbf	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
526f6aeee6415578aea569c29a727dcb	0.0	0.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	67.0	0.0	0.0	0.0
1d33d870df144d76fdf169ae3287e880	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3be9fa48d52346fe4108bed626e08ca4	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6abbe586d59dcefd00a9026a9551101a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	29.0	0.0	0.0	0.0	6.0
42ec34adef2260e96865c3d1210aa1a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0
a4f850bfac096c4e6a26d31c76d6632c	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15d0fe24737d0d232ac37c6d8a949092	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d694482ce4eefe0b05545030aa39c0b	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05441ae4aa94345bbc276370134b8420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	63.0	0.0	0.0
2c15db6f38742282c750abd0afec8588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
036c763c405c5659db12fbd3b8f8f353	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f1deb16083b7805443de48c5f9e2d518	0.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	66.0	0.0	0.0	0.0
577de5ca40ff9845fb63604c49bce0e7	0.0	0.0	0.0	0.0	0.0	61.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
b896a8c956a4b190e15d4aac5d070e35	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
b90fa179eb3f4a1d1b88bd988df931c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
74d163d092601e012384606becc3670e	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ce174631683f98974c2391934b37d67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0
e0d918ee286274f0c12bbc21b64440cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0
32a0d35b9403eccb9690ede269b62f77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0
23efc58f448f30ade00e92146f36a6a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
1d21b6942d450fbbad30f0ae7def16ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	31.0
20b1cbfe7899380171da1fdedbb91658	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1da923f5a8761dfc493906b10b474597	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323c28bb1e5ee2ce90634ba29b12beca	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300bca837f4522e4a74e8ce4aec9aedb	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21148a59fcc9befce6ea3d871bda53fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
b1d9b3c244f3070817dc109e8ad8093e	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977b3abad5b6e5e8254c893555c90e05	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b7288d72a252f01ab8e83a44178c466	0.0	0.0	0.0	0.0	0.0	0.0	6.0	63.0	0.0	0.0	5.0	0.0	0.0	0.0
ebf3598ff6d2a77127bfd4ea3a2d3a14	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6f788e69d61523f2561007720a0b5fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	8.0	0.0	7.0	0.0
445f474bc6e8fa1c5f25a8a02574fb8b	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4059219998ca3c9378bf11115d7fe42b	0.0	0.0	0.0	36.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
fb195c9149391bfa0275eedd9b052587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	26.0	0.0	0.0	0.0	0.0
60b4a7884ba763034109ac811057bcef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	36.0	0.0	0.0	0.0	6.0
1fc583bbe5ecd7ac827d7d220b743654	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
6f344fb597669105d90b0faffe2620bd	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7484efc64cddd41dfd214eed7af60380	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa3fe7e165afd343effc257b65d3ede4	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b66395d4cf0a7513ef5328c297122d13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0
8d7ceb4dbb7660c1090a3c47be780f7f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
eb55ade76ceec2a32583d3f457f02eaa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0
e8ba1e7d15b1d9fd4d964049cb7a0ba8	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84094cce3ecd193b8e2f28635c64c839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0
0536b0dc16b42e5011c4c9ef3945f824	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9d85dc0bcfb435aeabc4e2c913bba9c	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1580cb8490c55a7f5c22a14d78036be2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0
44c113ebc151d85c9019f42689bd0db8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	29.0
af089a5fc20f978205c28341a2ce7b65	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	20.0	0.0	0.0	0.0
39498d635424084588d8536634905822	15.0	0.0	0.0	0.0	0.0	14.0	4.0	0.0	16.0	0.0	0.0	0.0	8.0	0.0
a28f419c7ac72d26d8c4b538de05de08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0
2183625505450206b94a9a1faa4f5729	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746eac511a1ea841bfd3e3ab727f995d	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c75e76d55ba620c195229b7cd5d603a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
2bda5167f6a7751c8da51df8c32c27e2	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d514c2d237d96cdd95212d21e4c9b44	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30a8f279649b3976c147ccb2856ab4db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
9041482a082c0b351310eb2026d88e4c	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960273d128acc9fd17a255a00efb126b	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0
0ed93844b3a44bed0e922f12154adf36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	14.0	0.0	0.0
2e96a7be5201fa13b02a74278d204a7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	71.0	0.0	0.0
dd2612178369883c31328585d1c04853	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29187c8803822be1ad017be165341083	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aebcacbdba9de7c70c7bf44ea0566528	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	36.0	1.0	0.0	0.0	0.0	0.0
32bf153dcd42ae254c30519aa3e2c378	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54207479729381ba479720fada73e3a9	0.0	0.0	0.0	0.0	0.0	12.0	0.0	34.0	15.0	0.0	0.0	0.0	0.0	0.0
a9bc7f4f9209c5880f2849160df02117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	49.0	0.0	0.0	0.0	0.0
a94632e0a200ff2bce927534614f76b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	30.0	0.0	0.0	0.0	0.0
8d3dccf757a6fed2ef6634afcbb2e149	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4bf5548bf58600631ff65b9610355b4e	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39e99e9e17d6c91d9c5bc9963476cd00	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
f0a511f7e5dd2864804311eb4ce2b0d3	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
230062d40c4d30de12b52eb7626620ed	0.0	0.0	0.0	0.0	0.0	30.0	19.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
4b554340231ac106e72e225fbefa0fcf	0.0	0.0	0.0	0.0	0.0	25.0	23.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
76f04294044a41da0ba7f4df2660ec7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	33.0
1fa29b1ad17a94dd0806c77269c1de35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
90f698e5285d151aec09a27424185a1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0
57f11a78e13c377be110e1702c450df5	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df7211ac9a2067a630aff177bba294b5	0.0	0.0	0.0	40.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
2bab76e06709f41439b748cac24982b3	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
b2199ad2596a42e1df12d419fb032ca4	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62f7857d9e5a963aaceaf14eac775814	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9d67074682410d3d3fdf391a2062f0b	0.0	0.0	0.0	0.0	0.0	31.0	19.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
8d77cd286b73726af2fa9bc3c647b34b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	27.0	0.0	30.0	0.0	0.0	0.0
cafaebf28701e8bc1ad2d4d9a6b91cd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0
e253f158935c044f1d26b7719b791981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
1e4de93d27743b8513bbc2f517299a0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
d48bda7d5f712c3968dedf60fd3890af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
822c3b6c3e087b78d8b4ec36df5ed022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
10fb865f1f59ee32dd5f565437c10b88	0.0	0.0	0.0	0.0	0.0	27.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ce78c6943f2b1498cd7cf3875f2eefcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	36.0	0.0	0.0
bc57411b466b0eceaf8946178df4fcce	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fbd5f77e7230daecbedae1bdaf442cb6	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3de3757e8ee15c49b56db2e3ecb72d7c	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
